family_id,region,city,address,family_members_count,children_count,average_income,has_social_support,housing_type,family_category,registration_date,last_update_date,contact_phone,email,has_disabled_member,has_elderly_member,children_under_7,children_7_18,working_members,education_level,health_status
FAM-33360,Алматы,Port Davidton,sdv-id-EaBYiD,7,3,229299.72,False,квартира,инвалиды,2025-06-11,2025-06-12,8 (808) 187-4692,josephnelson@example.com,True,False,0,0,0,среднее,хорошее
FAM-68923,Актобе,New Barbara,sdv-id-caJMVO,8,4,256250.55,True,общежитие,пенсионеры,2024-11-21,2025-06-17,8 874 336 3511,stephaniepittman@example.net,True,True,1,3,1,высшее,удовлетворительное
FAM-34275,Караганда,North Jordanshire,sdv-id-UMHIAE,2,0,268460.02,False,квартира,пенсионеры,2020-09-14,2025-04-22,8 100 725 5343,jeremywashington@example.net,False,True,0,2,0,среднее специальное,плохое
FAM-80733,Нур-Султан,Lake Nicholasmouth,sdv-id-ledvVv,8,0,238300.22,True,частный дом,малоимущая,2022-03-29,2024-08-01,8 779 700 64 55,xburton@example.com,True,False,0,0,1,начальное,плохое
FAM-32265,Алматы,New Scottfurt,sdv-id-kmgFDv,4,3,52293.85,True,частный дом,многодетная,2022-04-03,2024-04-19,8 861 169 46 98,codyspencer@example.net,False,False,1,0,1,высшее,отличное
FAM-75723,Караганда,Jacksonton,sdv-id-QsvgrV,2,0,227676.34,True,арендуемое жильё,малоимущая,2022-05-29,2025-06-17,8 (951) 530-7407,elee@example.com,True,False,0,-1,0,среднее специальное,плохое
FAM-40661,Шымкент,South Patricktown,sdv-id-ECDPqD,8,0,219880.92,True,квартира,малоимущая,2021-11-24,2025-06-17,8 (282) 602-71-40,smithlisa@example.net,False,False,0,0,1,начальное,хорошее
FAM-28616,Алматы,New Ronaldland,sdv-id-kGPfXk,3,1,382485.63,False,частный дом,малоимущая,2022-05-09,2025-06-17,8 (704) 815-97-83,jgeorge@example.org,False,True,1,3,0,среднее специальное,удовлетворительное
FAM-82458,Усть-Каменогорск,New Richardshire,sdv-id-MedwEe,7,0,142480.61,True,арендуемое жильё,малоимущая,2023-10-28,2025-01-10,+7 526 518 8377,thughes@example.com,True,True,0,0,0,среднее,плохое
FAM-67360,Караганда,Port Jacobville,sdv-id-SSPtzl,5,0,349830.6,False,общежитие,малоимущая,2023-01-17,2025-05-06,+7 (954) 592-9071,stephanietaylor@example.net,False,False,0,-1,1,среднее специальное,отличное
FAM-88313,Караганда,New Sydneyshire,sdv-id-XGcmeN,2,0,226640.7,True,частный дом,инвалиды,2022-06-25,2025-06-17,+7 899 689 85 90,wlee@example.net,True,False,0,-2,0,начальное,отличное
FAM-84102,Актобе,Lake Justin,sdv-id-vxBvbt,7,5,399363.31,False,арендуемое жильё,малоимущая,2024-10-21,2025-06-17,+70704102514,anitameadows@example.com,True,True,2,0,0,высшее,удовлетворительное
FAM-87183,Нур-Султан,Josephland,sdv-id-oSStRt,6,3,454005.41,False,частный дом,многодетная,2023-06-09,2025-04-19,8 (667) 995-4695,christopherhamilton@example.org,False,False,1,1,0,среднее специальное,хорошее
FAM-30864,Тараз,Lake Amanda,sdv-id-JuqjmE,6,2,159563.16,False,общежитие,малоимущая,2021-10-21,2025-05-01,8 296 072 1240,michaellopez@example.org,False,True,0,0,0,среднее,хорошее
FAM-37569,Нур-Султан,Bartonmouth,sdv-id-KgRqTt,3,1,307351.61,False,квартира,инвалиды,2021-04-27,2025-06-17,8 031 574 1464,bradfordedward@example.net,True,False,0,0,0,высшее,плохое
FAM-27425,Караганда,Jenniferville,sdv-id-CbCZYn,2,2,137956.89,True,арендуемое жильё,малоимущая,2023-09-29,2025-06-17,+7 163 355 9064,ycollins@example.com,True,False,0,0,0,среднее специальное,удовлетворительное
FAM-88138,Актобе,South Nathan,sdv-id-fCSJjl,8,0,325445.96,False,частный дом,обычная,2020-10-19,2025-05-10,+7 (982) 800-16-33,kaitlyn93@example.com,True,True,0,0,0,среднее специальное,удовлетворительное
FAM-68923,Алматы,West Ronaldhaven,sdv-id-vzXgRy,2,0,282095.69,True,квартира,пенсионеры,2025-04-10,2025-05-20,+76786613156,hrobertson@example.org,True,True,0,-1,1,среднее,плохое
FAM-75420,Усть-Каменогорск,North Jennifer,sdv-id-AIrrey,1,0,52293.85,False,частный дом,пенсионеры,2024-05-05,2025-06-17,+7 (878) 541-2797,kelly08@example.org,False,True,0,0,0,начальное,удовлетворительное
FAM-36158,Актобе,Emmaberg,sdv-id-eCpLIR,1,0,52293.85,True,квартира,малоимущая,2021-03-01,2025-06-17,8 963 199 75 07,enash@example.org,True,False,0,1,0,среднее специальное,удовлетворительное
FAM-26312,Актобе,West Gloriashire,sdv-id-fAxKTh,7,4,52293.85,True,арендуемое жильё,малоимущая,2024-12-13,2025-06-17,8 259 940 51 19,hlopez@example.com,False,True,1,2,0,начальное,отличное
FAM-70028,Караганда,Cherylview,sdv-id-zxrkPq,7,1,59613.82,False,арендуемое жильё,пенсионеры,2025-06-11,2025-06-18,+77694031741,erobles@example.com,True,True,0,1,0,среднее специальное,плохое
FAM-67360,Шымкент,Cruzland,sdv-id-pwYhQX,6,1,349210.55,False,арендуемое жильё,малоимущая,2021-05-18,2025-06-17,8 333 070 0631,jsullivan@example.net,False,True,1,0,1,высшее,плохое
FAM-59599,Алматы,Port Adammouth,sdv-id-gAvuua,6,2,110117.61,False,общежитие,обычная,2021-09-16,2024-08-22,8 941 795 4245,emoody@example.com,False,True,0,0,0,среднее,плохое
FAM-95190,Караганда,East Davidtown,sdv-id-YNSlmZ,5,1,298456.56,True,частный дом,малоимущая,2025-06-11,2025-06-11,8 641 082 0283,rachel10@example.net,False,False,1,-1,1,начальное,плохое
FAM-65225,Нур-Султан,South Andrew,sdv-id-McKqzK,6,0,236772.68,False,квартира,пенсионеры,2021-04-25,2025-06-17,+7 (637) 026-7564,malonejessica@example.com,True,True,0,-2,0,начальное,удовлетворительное
FAM-58618,Караганда,Robertview,sdv-id-qCeCNM,8,3,298549.22,True,арендуемое жильё,малоимущая,2025-02-24,2025-06-17,8 (951) 530-7407,ucollins@example.com,True,True,0,1,0,среднее,плохое
FAM-24541,Алматы,North Jeffreyborough,sdv-id-gVkKAq,4,1,394552.51,False,арендуемое жильё,малоимущая,2022-10-20,2025-03-04,+78326528242,dwalker@example.com,True,True,1,0,0,высшее,удовлетворительное
FAM-83494,Алматы,Leeberg,sdv-id-dYTeyR,2,2,302077.63,False,частный дом,многодетная,2022-05-22,2025-06-17,8 400 620 6519,kevin00@example.org,True,False,2,1,0,среднее специальное,удовлетворительное
FAM-11148,Павлодар,South Amybury,sdv-id-lpKQDq,6,5,296156.45,True,частный дом,малоимущая,2022-06-08,2024-10-07,84633471809,jacob78@example.net,False,False,2,3,0,среднее специальное,отличное
FAM-42217,Павлодар,West Greggborough,sdv-id-TYibvn,6,0,141998.29,False,арендуемое жильё,малоимущая,2023-03-22,2025-05-28,+7 985 183 47 83,timothy38@example.org,True,False,0,0,1,высшее,плохое
FAM-14342,Алматы,Mariachester,sdv-id-rDInRI,8,5,188585.55,True,арендуемое жильё,обычная,2023-07-14,2025-06-17,+7 827 585 4021,sanchezsamantha@example.com,True,False,2,0,1,среднее,удовлетворительное
FAM-57463,Нур-Султан,Matthewtown,sdv-id-LrZUzr,8,1,168738.56,False,общежитие,малоимущая,2020-09-29,2024-01-05,+7 (028) 072-1318,bstephens@example.com,False,False,0,0,1,начальное,плохое
FAM-81675,Караганда,Phillipsport,sdv-id-boPbjt,2,1,315509.94,False,квартира,инвалиды,2021-10-08,2025-06-17,+76786613156,ugraves@example.net,True,True,0,0,0,высшее,плохое
FAM-36259,Алматы,Tracyton,sdv-id-yIXftu,6,0,262743.22,True,арендуемое жильё,малоимущая,2022-04-06,2025-04-27,+7 (539) 161-34-85,lrose@example.com,True,True,0,0,1,среднее,удовлетворительное
FAM-26312,Караганда,Morristown,sdv-id-bdKdZT,2,1,307799.61,False,общежитие,инвалиды,2021-08-21,2025-01-06,8 (808) 187-4692,hberry@example.com,True,False,0,1,0,высшее,хорошее
FAM-92556,Павлодар,Jessicastad,sdv-id-NKowae,2,1,243716.54,True,квартира,малоимущая,2022-08-05,2025-01-27,+7 937 043 7518,james07@example.com,True,False,0,0,0,среднее специальное,удовлетворительное
FAM-25379,Шымкент,Joseside,sdv-id-LqADRM,7,2,210927.31,True,общежитие,обычная,2022-04-30,2024-05-13,8 779 700 64 55,ryanmason@example.com,True,True,1,0,3,среднее,удовлетворительное
FAM-99948,Усть-Каменогорск,Port Donna,sdv-id-HSNCNq,3,0,403963.54,False,общежитие,обычная,2020-07-21,2024-04-13,8 (684) 014-6603,lauriejones@example.com,False,False,0,-1,1,высшее,хорошее
FAM-49604,Алматы,Alexandermouth,sdv-id-TxqiOb,7,5,255272.57,True,частный дом,обычная,2021-09-06,2024-12-11,8 259 940 51 19,krista68@example.net,False,True,0,2,0,среднее,плохое
FAM-17789,Актобе,Port Gregorybury,sdv-id-dWmFLU,2,2,128997.18,False,арендуемое жильё,малоимущая,2023-07-01,2025-06-17,+7 (974) 758-79-78,vhurst@example.org,False,False,0,0,0,высшее,хорошее
FAM-67289,Тараз,North Randy,sdv-id-rTqjCU,1,1,167959.33,True,квартира,пенсионеры,2022-07-11,2023-07-31,+75751190473,kpage@example.org,False,True,0,1,0,высшее,отличное
FAM-72135,Актобе,Briannashire,sdv-id-BoiYzO,7,5,287113.13,True,арендуемое жильё,обычная,2023-08-13,2025-06-17,+7 (362) 021-95-55,smithbenjamin@example.org,False,False,1,3,2,среднее,плохое
FAM-17664,Усть-Каменогорск,Port Anthony,sdv-id-YhwLgo,3,3,234063.43,True,частный дом,многодетная,2024-07-20,2025-06-17,89682998752,brandonmyers@example.com,False,False,0,1,1,среднее специальное,удовлетворительное
FAM-68942,Караганда,South Ashleymouth,sdv-id-QBbhrm,7,0,425413.17,False,общежитие,инвалиды,2022-02-20,2024-10-14,+7 552 630 9658,william43@example.org,True,False,0,0,0,высшее,удовлетворительное
FAM-37030,Шымкент,Stephenberg,sdv-id-oeiyaR,6,0,476786.42,False,квартира,инвалиды,2022-04-26,2025-06-17,+75543276171,marystephens@example.net,True,False,0,0,4,среднее специальное,плохое
FAM-81675,Павлодар,Christophermouth,sdv-id-gSOsJs,2,2,251225.37,True,арендуемое жильё,многодетная,2023-09-06,2025-06-17,+7 (745) 116-67-76,mark49@example.net,True,False,0,1,0,начальное,плохое
FAM-31857,Усть-Каменогорск,Douglasberg,sdv-id-UYCLTk,2,0,405043.04,False,частный дом,пенсионеры,2021-10-13,2025-05-31,+7 084 891 1621,loweryjessica@example.org,True,True,2,0,0,среднее специальное,удовлетворительное
FAM-59251,Павлодар,Marshmouth,sdv-id-qWDwpq,1,0,141645.5,True,арендуемое жильё,малоимущая,2025-06-04,2025-06-18,8 600 132 28 11,lboyd@example.net,True,False,0,0,1,начальное,плохое
FAM-28780,Павлодар,Reyesstad,sdv-id-gdmpwY,6,1,355008.03,False,арендуемое жильё,малоимущая,2021-07-08,2025-06-17,+7 (756) 715-7000,wharrell@example.net,True,False,1,1,0,среднее специальное,плохое
FAM-35047,Шымкент,New Ashleyland,sdv-id-FLKMYO,2,0,149325.5,False,квартира,инвалиды,2022-06-13,2023-01-26,+75751190473,caitlinvillarreal@example.org,True,False,0,-1,0,начальное,хорошее
FAM-82458,Алматы,New Craig,sdv-id-BcJEmH,1,1,309414.83,False,частный дом,многодетная,2022-06-08,2025-06-02,8 447 011 69 80,suttonkevin@example.org,True,False,1,1,0,высшее,удовлетворительное
FAM-67675,Алматы,Tracytown,sdv-id-kLjUyM,5,1,325748.19,False,квартира,пенсионеры,2024-01-02,2025-06-17,+75751190473,rthomas@example.com,True,True,1,0,0,высшее,удовлетворительное
FAM-56759,Павлодар,Chaseview,sdv-id-pzFfCx,7,5,350402.5,False,арендуемое жильё,обычная,2023-02-24,2025-06-17,+7 220 594 02 83,cpham@example.net,True,False,0,1,1,высшее,удовлетворительное
FAM-68923,Алматы,Wileyfurt,sdv-id-QXBhrw,6,3,368003.81,False,частный дом,многодетная,2022-03-25,2025-02-19,+73042424138,ferickson@example.com,True,False,0,0,0,высшее,плохое
FAM-87183,Нур-Султан,Port Daniellebury,sdv-id-xEXfUR,8,0,52293.85,True,арендуемое жильё,малоимущая,2021-11-03,2025-03-29,+7 432 208 91 99,james35@example.com,True,True,0,-1,3,среднее,плохое
FAM-25208,Тараз,Davidfort,sdv-id-hqxQnM,6,1,121270.73,True,общежитие,малоимущая,2024-10-08,2025-06-17,8 (615) 612-8997,taylorjason@example.com,False,True,1,0,3,начальное,удовлетворительное
FAM-59306,Караганда,West Dana,sdv-id-XFLmKL,7,0,119483.84,True,частный дом,малоимущая,2023-02-07,2025-06-17,+7 705 316 5198,juliejennings@example.net,True,False,0,-1,0,среднее,плохое
FAM-57463,Караганда,East Sabrina,sdv-id-aHzEHd,1,0,282756.45,False,общежитие,пенсионеры,2021-08-22,2025-02-14,8 263 795 0349,floressarah@example.com,False,True,0,0,0,начальное,хорошее
FAM-68527,Нур-Султан,South Adrienne,sdv-id-iRCdyt,6,4,141055.42,True,арендуемое жильё,малоимущая,2023-03-17,2025-06-17,8 (808) 187-4692,patricia38@example.org,False,True,0,1,0,начальное,плохое
FAM-35047,Алматы,Ericstad,sdv-id-XBaecS,1,1,141641.98,True,общежитие,обычная,2023-08-04,2025-06-17,83291734003,alex56@example.org,True,False,1,-1,0,среднее специальное,удовлетворительное
FAM-68942,Шымкент,Lake Catherine,sdv-id-oSyajR,5,5,136901.12,True,квартира,малоимущая,2022-10-29,2025-06-17,8 241 485 90 25,madeline35@example.net,False,False,0,0,0,начальное,удовлетворительное
FAM-21455,Павлодар,East Roberto,sdv-id-qzYwDX,8,1,187270.37,False,частный дом,инвалиды,2025-05-15,2025-06-17,80311112168,uwilson@example.org,True,False,0,0,0,среднее,удовлетворительное
